"","Longitude","Latitude","Grid","Acris_crepitans","Afrixalus_fulvovittatus","Allobates_femoralis","Allophryne_ruthveni","Alytes_cisternasii","Alytes_obstetricans","Ambystoma_texanum","Ambystoma_tigrinum","Ameerega_bilinguis","Ameerega_hahneli","Anaxyrus_americanus","Anaxyrus_cognatus","Anaxyrus_fowleri","Andrias_japonicus","Aneides_aeneus","Aparasphenodon_brunoi","Arthroleptis_poecilonotus","Assa_darlingtoni","Bombina_bombina","Bombina_orientalis","Bombina_variegata","Brachycephalus_ephippium","Bufo_bufo","Bufo_gargarizans","Bufo_japonicus","Ceratophrys_cornuta","Chiasmocleis_bassleri","Chiasmocleis_carvalhoi","Chioglossa_lusitanica","Conraua_goliath","Corythomantis_greeningi","Craugastor_fitzingeri","Crinia_signifera","Crossodactylus_aeneus","Crossodactylus_schmidti","Cryptobranchus_alleganiensis","Dendropsophus_leucophyllatus","Dendropsophus_nanus","Dendropsophus_phlebodes","Discoglossus_galganoi","Discoglossus_pictus","Dyscophus_antongilii","Edalorhina_perezi","Elachistocleis_bicolor","Elachistocleis_ovalis","Elachistocleis_surinamensis","Eleutherodactylus_johnstonei","Engystomops_petersi","Epidalea_calamita","Euphlyctis_hexadactylus","Fejervarya_limnocharis","Gastrophryne_carolinensis","Gastrophryne_olivacea","Haddadus_binotatus","Hamptophryne_boliviana","Heleioporus_australiacus","Hemisus_marmoratus","Hoplobatrachus_occipitalis","Hoplobatrachus_tigerinus","Hyla_arborea","Hyla_intermedia","Hyla_meridionalis","Hyla_sarda","Hyperolius_nitidulus","Ichthyophis_bannanicus","Ichthyophis_kohtaoensis","Incilius_alvarius","Ischnocnema_parva","Laotriton_laoensis","Leptodactylus_chaquensis","Leptodactylus_didymus","Leptodactylus_knudseni","Leptodactylus_labyrinthicus","Leptodactylus_latrans","Leptodactylus_leptodactyloides","Leptodactylus_mystacinus","Leptodactylus_natalensis","Leptodactylus_pentadactylus","Leptodactylus_petersii","Leptodactylus_podicipinus","Leptodactylus_rhodonotus","Leptodactylus_syphax","Leptodactylus_troglodytes","Leptodactylus_vastus","Limnodynastes_convexiusculus","Limnonectes_kuhlii","Lissotriton_boscai","Lissotriton_helveticus","Lissotriton_italicus","Lissotriton_montandoni","Lissotriton_vulgaris","Lithobates_catesbeianus","Lithobates_palmipes","Lithobates_septentrionalis","Lithobates_sylvaticus","Lithobates_vaillanti","Litoria_aurea","Litoria_littlejohni","Litoria_raniformis","Litoria_spenceri","Mantella_baroni","Mantella_pulchra","Microhyla_ornata","Myobatrachus_gouldii","Necturus_maculosus","Neobatrachus_pictus","Neobatrachus_sudelli","Notophthalmus_viridescens","Oreobates_quixensis","Osteocephalus_taurinus","Pelobates_cultripes","Pelobates_fuscus","Pelodytes_ibericus","Pelodytes_punctatus","Pelophylax_lessonae","Pelophylax_nigromaculatus","Pelophylax_perezi","Pelophylax_ridibundus","Pelophylax_saharicus","Phrynobatrachus_latifrons","Phrynomantis_microps","Phyllomedusa_vaillantii","Physalaemus_centralis","Physalaemus_cuvieri","Pipa_pipa","Platyplectrum_ornatum","Plethodon_angusticlavius","Plethodon_cinereus","Pleurodeles_waltl","Pleurodema_thaul","Pristimantis_ockendeni","Proceratophrys_boiei","Proteus_anguinus","Pseudacris_regilla","Pseudis_bolbodactyla","Pseudopaludicola_boliviana","Pseudophryne_bibronii","Pseudophryne_dendyi","Pseudophryne_occidentalis","Ptychadena_anchietae","Pyxicephalus_adspersus","Rana_arvalis","Rana_boylii","Rana_cascadae","Rana_dalmatina","Rana_iberica","Rana_japonica","Rana_luteiventris","Rana_sierrae","Rana_temporaria","Rheobatrachus_silus","Rhinella_arenarum","Rhinella_hoogmoedi","Rhinella_icterica","Rhinella_margaritifera","Rhinella_marina","Rhinoderma_darwinii","Rhinophrynus_dorsalis","Salamandra_salamandra","Scaphiopus_couchii","Scinax_boulengeri","Scinax_fuscovarius","Scinax_rostratus","Scinax_ruber","Siren_lacertina","Speleomantes_italicus","Taricha_granulosa","Thoropa_miliaris","Trachycephalus_typhonius","Triprion_petasatus","Triturus_carnifex","Triturus_cristatus","Triturus_dobrogicus","Triturus_karelinii","Triturus_marmoratus","Tylototriton_verrucosus","Typhlonectes_compressicauda","Xenopus_laevis","bio_1","bio_10","bio_11","bio_12","bio_13","bio_14","bio_15","bio_16","bio_17","bio_18","bio_19","bio_2","bio_3","bio_4","bio_5","bio_6","bio_7","bio_8","bio_9","elev","annualPET","aridityIndexThornthwaite","climaticMoistureIndex","continentality","embergerQ","growingDegDays0","growingDegDays5","maxTempColdest","minTempWarmest","monthCountByTemp10","PETColdestQuarter","PETDriestQuarter","PETseasonality","PETWarmestQuarter","PETWettestQuarter","thermicityIndex","topoWet","tri","richness_amph","median_BS_g","var_BS_g","trophic_mean"
"296",-63.2,9.2,5261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,26.9207820892334,27.5462493896484,26.0812911987305,1094,186,11,68.064697265625,542,61,124,129,9.78364562988281,79.0629577636719,63.6179122924805,33.275749206543,20.9012489318848,12.3745002746582,26.8044586181641,27.047290802002,80,1716.56005859375,56.5699996948242,-0.379999995231628,1.95000004768372,279.070007324219,116424,116424,312,223,12,131.289993286133,155.529998779297,1259.13000488281,158.220001220703,140.820007324219,715.5,13.1800003051758,4.53999996185303,7,56.9,2152.58083333333,3
"297",-63.2,7.2,5262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,26.2859992980957,27.1322917938232,25.6591663360596,1602,293,25,71.4574432373047,822,91,251,142,10.2293748855591,82.119140625,64.0874862670898,32.8807487487793,20.423999786377,12.4567489624023,25.8335838317871,26.10329246521,320,1674.31994628906,54.0200004577637,-0.170000001788139,2.09999990463257,372.660003662109,111780,111780,297,217,12,129.050003051758,140.339996337891,1129.72998046875,152.809997558594,136.630004882812,688,12.2299995422363,11.1999998092651,9,56.9,4141.18319444444,3
"298",-63.2,5.2,5263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,25.6500205993652,26.1241245269775,25.1568756103516,2872,465,51,60.4946098327637,1302,220,657,1302,10.3130416870117,84.9754180908203,43.4516906738281,31.9832496643066,19.8467502593994,12.1364994049072,25.1568756103516,25.7350006103516,367,1692.41003417969,35.6500015258789,0.569999992847443,1.20000004768372,1106.76000976562,110538,110538,297,210,12,133.610000610352,147.110000610352,888.349975585938,148.679992675781,133.610000610352,672,11.2700004577637,16.4200000762939,8,53.45,4555.33852678571,3
"299",-63.2,3.2,5264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,25.0671977996826,25.4185409545898,24.4453754425049,2568,363,94,44.5982780456543,1044,323,557,974,10.1666879653931,89.2460556030273,44.4299926757812,31.00950050354,19.6177501678467,11.3917503356934,24.5183334350586,25.2594165802002,480,1696.2099609375,13.6099996566772,0.180000007152557,1.20000004768372,585.630004882812,106776,106776,290,198,12,132.369995117188,146.949996948242,879.599975585938,142.330001831055,129.399993896484,649,10.2700004577637,43.2099990844727,10,53.45,32451.0024722222,3
"300",-63.2,1.2,5265,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,26.5700302124023,26.9230422973633,25.9526252746582,2148,323,102,42.6598777770996,876,321,372,758,9.78389549255371,89.3608551025391,42.9774017333984,32.2147483825684,21.265998840332,10.9487495422363,26.0012912750244,26.7843322753906,120,1733.46997070312,34.1599998474121,0.119999997317791,1.14999997615814,583.22998046875,115452,115452,308,221,12,135.889999389648,148.059997558594,849.349975585938,147.5,131.860000610352,707.5,12.3500003814697,9.5600004196167,19,40,19524.6273397661,3
"301",-63.2,-0.8,5266,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,26.2503757476807,26.5653343200684,25.8020420074463,2394,316,133,31.6659126281738,871,432,445,660,9.08620834350586,88.0468063354492,33.5831565856934,31.4392490386963,21.1195011138916,10.3197479248047,26.005708694458,26.4160423278809,44,1706.56994628906,18.0300006866455,0.230000004172325,1.04999995231628,677.950012207031,115740,115740,310,222,12,129.910003662109,150.149993896484,839.820007324219,150.149993896484,138.660003662109,713.5,12.7700004577637,3.57999992370605,23,35.5,21751.7248770751,2.97826086956522
"302",-63.2,-2.8,5267,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,26.3996047973633,26.7164173126221,26.0521240234375,2604,305,129,27.2554416656494,876,430,595,647,8.85304164886475,89.2421188354492,25.404598236084,31.4202499389648,21.5,9.92024993896484,26.2695426940918,26.3464164733887,61,1630.68005371094,4.53000020980835,0.370000004768372,1,833.380004882812,114966,114966,304,225,12,125.389999389648,138.050003051758,864.880004882812,144.490005493164,131.300003051758,707,13.3900003433228,1.76999998092651,23,35.5,21751.7248770751,2.97826086956522
"303",-63.2,-4.8,5268,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,26.5139694213867,26.8393745422363,26.16579246521,2407,298,87,40.4117126464844,842,294,644,434,9.19068717956543,84.1137313842773,28.9128837585449,32.1542510986328,21.2277507781982,10.9265003204346,26.4909992218018,26.4040412902832,66,1605.60998535156,26.7600002288818,0.330000013113022,0.800000011920929,749.219970703125,113418,113418,300,221,12,127.809997558594,126.730003356934,1002.65002441406,144.660003662109,135.779998779297,692,13.5,2.11999988555908,24,33.25,21145.8234405797,2.97916666666667
"304",-63.2,-6.8,5269,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,26.2038116455078,26.6777076721191,25.8480415344238,2216,310,35,53.9364547729492,876,150,342,253,10.066499710083,76.4757232666016,35.5614738464355,32.9375,19.7744998931885,13.1630001068115,25.9716663360596,26.0781669616699,73,1685.4599609375,51.6699981689453,0.280000001192093,1.04999995231628,597.190002441406,113922,113922,311,214,12,125.959999084473,135.089996337891,1143.17004394531,153.350006103516,140.850006103516,695.5,12.6800003051758,5.28999996185303,25,31,20558.6413416667,2.98
"305",-63.2,-8.8,5270,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,25.365364074707,25.8421249389648,24.7287921905518,2291,362,17,66.6569137573242,1034,93,498,186,10.9529790878296,72.0756759643555,46.9419059753418,32.5687484741211,17.3722496032715,15.1964988708496,25.4412078857422,24.7541656494141,101,1681.69995117188,54.8300018310547,0.239999994635582,2.09999990463257,509.079986572266,112176,112176,306,217,12,126.940002441406,136.570007324219,1257.57995605469,154.009994506836,136.339996337891,681,12.8299999237061,3.26999998092651,27,29.5,19370.4275165242,2.98148148148148
"306",-63.2,-10.8,5271,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,24.9227390289307,25.3813323974609,24.1375007629395,1864,308,11,67.4167098999023,851,67,273,123,11.6466455459595,72.3293075561523,53.5863647460938,32.658748626709,16.5564994812012,16.1022491455078,25.0715827941895,24.3558330535889,230,1771.77001953125,48.0400009155273,0.230000004172325,1.60000002384186,466.359985351562,107928,107928,310,197,12,127.470001220703,139.729995727539,1550.64001464844,162.289993286133,148.589996337891,653,11.5699996948242,16.6399993896484,25,29.5,20576.792571,2.98
"307",-63.2,-12.8,5272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,25.6157703399658,26.2981662750244,24.4864158630371,1503,249,8,71.8950958251953,699,47,357,96,10.9963760375977,72.0447769165039,75.0544662475586,32.6300010681152,17.3667488098145,15.2632522583008,25.8647079467773,24.6862087249756,157,1815.44995117188,58.8600006103516,-0.159999996423721,2.75,296.230010986328,109170,109170,301,194,12,122.209999084473,135.910003662109,2007.53002929688,172.080001831055,161.259994506836,655.5,12.8500003814697,4.07000017166138,20,32.5,4450.08244078947,3
"308",-63.2,-14.8,5273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,25.5318546295166,26.7512912750244,23.7391662597656,1352,224,20,67.184814453125,625,80,461,116,10.4113750457764,66.5561370849609,123.777877807617,32.6512489318848,17.0082511901855,15.6429977416992,26.2314167022705,23.9238338470459,246,1782.31005859375,50.9000015258789,-0.230000004172325,4.25,261.269989013672,108720,108720,292,206,12,114.410003662109,124.669998168945,2359.51000976562,172.740005493164,162.860000610352,650.5,11.1400003433228,21.2800006866455,21,29.5,4346.5559047619,3
"309",-63.2,-16.8,5274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,24.8362197875977,26.7154579162598,21.9518337249756,1352,227,38,54.178295135498,595,152,566,152,10.6736879348755,63.18408203125,209.050262451172,32.2550010681152,15.3619995117188,16.8930015563965,26.6386260986328,21.9518337249756,232,1654.28002929688,40.4599990844727,-0.230000004172325,5.34999990463257,256.130004882812,106848,106848,273,222,12,100.040000915527,128.009994506836,2582.080078125,153.919998168945,153.919998168945,637.5,13.7700004577637,2.27999997138977,17,35.5,4795.35779411765,3
"310",-63.2,-18.8,5275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.4082088470459,26.9615001678467,20.9071674346924,773,125,10,63.2082901000977,342,53,316,58,12.0342082977295,64.4039993286133,261.874816894531,33.1969985961914,14.5115003585815,18.6854972839355,26.4894580841064,22.4285011291504,457,1771.19995117188,57.2599983215332,-0.569999992847443,6.94999980926514,125.709999084473,105318,105318,260,211,12,100.139999389648,130.460006713867,3521.64990234375,183.660003662109,177.539993286133,616.5,12.3100004196167,8.56999969482422,6,28.8,607.745666666667,3
"311",-63.2,-20.8,5276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.2679176330566,26.6837921142578,18.7099990844727,622,114,2,84.2211685180664,333,11,257,40,12.7313747406006,58.2152061462402,337.160949707031,33.1300010681152,11.2604999542236,21.8695011138916,25.7892093658447,20.6731243133545,704,1730.82995605469,58.4599990844727,-0.579999983310699,9.80000019073486,101.730003356934,98154,98154,245,201,12,91.620002746582,123.699996948242,3956.88989257812,184.550003051758,169.160003662109,565,11.4300003051758,16.7199993133545,5,15.3,632.492,3
"312",-63.2,-22.8,5277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,23.3876037597656,27.6820411682129,18.0479583740234,1087,194,5,84.4494018554688,563,28,562,28,12.8474588394165,52.3750076293945,406.789642333984,34.5097503662109,9.97999954223633,24.5297508239746,26.7657070159912,18.0479583740234,273,1708.81005859375,51.9700012207031,-0.409999996423721,11.8000001907349,135.589996337891,99738,99738,218,216,12,92.379997253418,92.379997253418,4556.22998046875,190.479995727539,190.479995727539,545,14.2399997711182,1.60000002384186,7,17.6,8285.41333333333,3
"313",-63.2,-24.8,5278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,22.2565841674805,27.3097915649414,16.369083404541,667,129,3,84.597541809082,346,16,346,16,13.2887086868286,50.8726844787598,449.939758300781,34.359001159668,8.23750019073486,26.1215019226074,27.3097915649414,16.369083404541,256,1735.08996582031,60.9799995422363,-0.610000014305115,12.1000003814697,86.6399993896484,96966,96966,220,211,12,81.1500015258789,89.7399978637695,4910.2998046875,197.059997558594,197.059997558594,528,14.789999961853,0.920000016689301,6,37.25,1698.19466666667,3
"314",-63.2,-26.8,5279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.6179065704346,27.0772914886475,15.5698747634888,623,116,4,83.0732727050781,323,18,323,18,13.7848968505859,50.8977661132812,467.725524902344,34.6030006408691,7.51949977874756,27.0834999084473,27.0772914886475,15.5698747634888,192,1714.52001953125,64.5999984741211,-0.649999976158142,13.1999998092651,73.8600006103516,93222,93222,207,206,12,82.1699981689453,82.1699981689453,5375.77978515625,202.720001220703,202.720001220703,496,15.1099996566772,0.639999985694885,5,63,10065.638,3
